Episode,Step,State_Moisture,State_Temperature,State_Sunlight,Action,Reward,Next_Moisture,Next_Temperature,Next_Sunlight,Epsilon
26,42,Optimal,Low,High,Open shade curtains,3,Optimal,Low,High,0.5
26,43,Optimal,Low,High,Heater ON,3,Optimal,Optimal,Medium,0.5
26,44,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.5
26,45,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.5
26,46,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.5
26,47,Optimal,Low,Medium,Open shade curtains,7,Optimal,Low,High,0.5
26,48,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.5
26,49,Optimal,Low,Medium,Do nothing,7,Optimal,Low,Medium,0.5
26,50,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.5
27,1,Optimal,Low,Low,Close shade curtains,3,Optimal,Low,Low,0.48
27,2,Optimal,Low,Low,Do nothing,3,Optimal,Low,Low,0.48
27,3,Optimal,Low,Low,Close shade curtains,3,Optimal,Low,Low,0.48
27,4,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.48
27,5,Optimal,Optimal,Low,Water Pump ON,6,Wet,Optimal,Low,0.48
27,6,Wet,Optimal,Low,Heater OFF,3,Wet,Low,Low,0.48
27,7,Wet,Low,Low,Heater OFF,0,Wet,Optimal,Low,0.48
27,8,Wet,Optimal,Low,Water Pump ON,-2,Wet,Optimal,Low,0.48
27,9,Wet,Optimal,Low,Close shade curtains,3,Wet,Optimal,Low,0.48
27,10,Wet,Optimal,Low,Close shade curtains,3,Wet,Optimal,Low,0.48
27,11,Wet,Optimal,Low,Close shade curtains,3,Wet,Optimal,Low,0.48
27,12,Wet,Optimal,Low,Do nothing,3,Wet,Optimal,High,0.48
27,13,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,Medium,0.48
27,14,Wet,Optimal,Medium,Heater ON,7,Wet,Optimal,Medium,0.48
27,15,Wet,Optimal,Medium,Do nothing,7,Wet,Optimal,Medium,0.48
27,16,Wet,Optimal,Medium,Do nothing,7,Wet,Optimal,High,0.48
27,17,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.48
27,18,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,High,0.48
27,19,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,Medium,0.48
27,20,Wet,Optimal,Medium,Heater OFF,7,Wet,Low,Medium,0.48
27,21,Wet,Low,Medium,Do nothing,4,Wet,Low,Medium,0.48
27,22,Wet,Low,Medium,Do nothing,4,Wet,Low,Medium,0.48
27,23,Wet,Low,Medium,Heater ON,4,Wet,Low,Medium,0.48
27,24,Wet,Low,Medium,Close shade curtains,4,Wet,Low,Low,0.48
27,25,Wet,Low,Low,Do nothing,0,Wet,Low,Low,0.48
27,26,Wet,Low,Low,Water Pump ON,-5,Wet,Low,Low,0.48
27,27,Wet,Low,Low,Heater ON,0,Wet,Low,Low,0.48
27,28,Wet,Low,Low,Close shade curtains,0,Wet,Low,Low,0.48
27,29,Wet,Low,Low,Water Pump OFF,0,Optimal,Low,Low,0.48
27,30,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.48
27,31,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.48
27,32,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.48
27,33,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.48
27,34,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.48
27,35,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,High,0.48
27,36,Optimal,Low,High,Heater ON,3,Optimal,Optimal,High,0.48
27,37,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.48
27,38,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.48
27,39,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.48
27,40,Optimal,Low,High,Heater ON,3,Optimal,Optimal,High,0.48
27,41,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.48
27,42,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.48
27,43,Dry,Optimal,High,Do nothing,3,Dry,Optimal,High,0.48
27,44,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.48
27,45,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.48
27,46,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.48
27,47,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.48
27,48,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.48
27,49,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.48
27,50,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.48
28,1,Wet,High,Medium,Water Pump ON,-1,Wet,High,Medium,0.46
28,2,Wet,High,Medium,Heater OFF,4,Wet,Optimal,Medium,0.46
28,3,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.46
28,4,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,High,0.46
28,5,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.46
28,6,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.46
28,7,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.46
28,8,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.46
28,9,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,10,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,11,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.46
28,12,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,13,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.46
28,14,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.46
28,15,Wet,Optimal,High,Heater OFF,3,Wet,Low,High,0.46
28,16,Wet,Low,High,Water Pump OFF,0,Optimal,Low,High,0.46
28,17,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.46
28,18,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.46
28,19,Optimal,High,High,Water Pump OFF,3,Dry,High,High,0.46
28,20,Dry,High,High,Heater OFF,0,Dry,Optimal,High,0.46
28,21,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.46
28,22,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.46
28,23,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.46
28,24,Optimal,Low,High,Do nothing,3,Optimal,Low,High,0.46
28,25,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.46
28,26,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.46
28,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.46
28,28,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.46
28,29,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,30,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,31,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,32,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.46
28,33,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.46
28,34,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.46
28,35,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.46
28,36,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,Low,0.46
28,37,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.46
28,38,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Medium,0.46
28,39,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.46
28,40,Optimal,Low,Medium,Close shade curtains,7,Optimal,Low,Low,0.46
28,41,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.46
28,42,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,43,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,44,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.46
28,45,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,46,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.46
28,47,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,48,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,49,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.46
28,50,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.46
29,1,Wet,Low,Low,Open shade curtains,0,Wet,Low,Medium,0.44
29,2,Wet,Low,Medium,Heater OFF,4,Wet,Optimal,Medium,0.44
29,3,Wet,Optimal,Medium,Water Pump ON,2,Wet,Optimal,Medium,0.44
29,4,Wet,Optimal,Medium,Heater ON,7,Wet,High,Medium,0.44
29,5,Wet,High,Medium,Water Pump ON,-1,Wet,High,Medium,0.44
29,6,Wet,High,Medium,Open shade curtains,4,Wet,High,High,0.44
29,7,Wet,High,High,Heater OFF,0,Wet,Optimal,High,0.44
29,8,Wet,Optimal,High,Close shade curtains,3,Wet,Optimal,Medium,0.44
29,9,Wet,Optimal,Medium,Heater OFF,7,Wet,Low,Medium,0.44
29,10,Wet,Low,Medium,Heater OFF,4,Wet,Optimal,Medium,0.44
29,11,Wet,Optimal,Medium,Heater OFF,7,Wet,Low,Medium,0.44
29,12,Wet,Low,Medium,Water Pump ON,-1,Wet,Low,Medium,0.44
29,13,Wet,Low,Medium,Close shade curtains,4,Wet,Low,Low,0.44
29,14,Wet,Low,Low,Do nothing,0,Wet,Low,High,0.44
29,15,Wet,Low,High,Water Pump OFF,0,Optimal,Low,High,0.44
29,16,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.44
29,17,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.44
29,18,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.44
29,19,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.44
29,20,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.44
29,21,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.44
29,22,Wet,Optimal,High,Do nothing,3,Wet,Optimal,High,0.44
29,23,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.44
29,24,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.44
29,25,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.44
29,26,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.44
29,27,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.44
29,28,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.44
29,29,Wet,Optimal,High,Heater ON,3,Wet,Optimal,High,0.44
29,30,Wet,Optimal,High,Open shade curtains,3,Wet,Optimal,High,0.44
29,31,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.44
29,32,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.44
29,33,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.44
29,34,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.44
29,35,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.44
29,36,Optimal,Low,High,Heater OFF,3,Optimal,Low,High,0.44
29,37,Optimal,Low,High,Heater OFF,3,Optimal,Optimal,High,0.44
29,38,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Low,0.44
29,39,Optimal,Optimal,Low,Heater OFF,6,Optimal,Low,Low,0.44
29,40,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Medium,0.44
29,41,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.44
29,42,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,High,0.44
29,43,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.44
29,44,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.44
29,45,Optimal,Low,Medium,Heater ON,7,Optimal,Optimal,Medium,0.44
29,46,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.44
29,47,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,High,0.44
29,48,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.44
29,49,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.44
29,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.44
30,1,Optimal,High,Medium,Heater ON,2,Optimal,High,Medium,0.42
30,2,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.42
30,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.42
30,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.42
30,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.42
30,6,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.42
30,7,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.42
30,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.42
30,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.42
30,10,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.42
30,11,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.42
30,12,Optimal,High,Medium,Heater ON,2,Optimal,High,Medium,0.42
30,13,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.42
30,14,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.42
30,15,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.42
30,16,Optimal,High,Medium,Open shade curtains,7,Optimal,High,High,0.42
30,17,Optimal,High,High,Do nothing,3,Optimal,High,High,0.42
30,18,Optimal,High,High,Open shade curtains,3,Optimal,High,High,0.42
30,19,Optimal,High,High,Do nothing,3,Optimal,High,High,0.42
30,20,Optimal,High,High,Water Pump ON,3,Wet,High,High,0.42
30,21,Wet,High,High,Open shade curtains,0,Wet,High,High,0.42
30,22,Wet,High,High,Do nothing,0,Wet,High,High,0.42
30,23,Wet,High,High,Heater OFF,0,Wet,Optimal,High,0.42
30,24,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.42
30,25,Wet,Optimal,High,Water Pump ON,-2,Wet,Optimal,High,0.42
30,26,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.42
30,27,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.42
30,28,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.42
30,29,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.42
30,30,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.42
30,31,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.42
30,32,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.42
30,33,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.42
30,34,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.42
30,35,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.42
30,36,Wet,Optimal,Medium,Water Pump ON,2,Wet,Optimal,Medium,0.42
30,37,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.42
30,38,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Medium,0.42
30,39,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Medium,0.42
30,40,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.42
30,41,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.42
30,42,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.42
30,43,Optimal,Optimal,Medium,Water Pump OFF,10,Optimal,Optimal,Medium,0.42
30,44,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.42
30,45,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.42
30,46,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.42
30,47,Dry,Optimal,Medium,Heater ON,7,Dry,High,Medium,0.42
30,48,Dry,High,Medium,Water Pump OFF,2,Dry,High,Medium,0.42
30,49,Dry,High,Medium,Water Pump OFF,2,Optimal,High,Medium,0.42
30,50,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.42
31,1,Dry,Low,Low,Water Pump OFF,-2,Optimal,Low,Low,0.4
31,2,Optimal,Low,Low,Close shade curtains,3,Optimal,Low,Low,0.4
31,3,Optimal,Low,Low,Do nothing,3,Optimal,Low,Low,0.4
31,4,Optimal,Low,Low,Close shade curtains,3,Optimal,Low,Low,0.4
31,5,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,High,0.4
31,6,Optimal,Optimal,High,Heater OFF,6,Optimal,Low,High,0.4
31,7,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.4
31,8,Optimal,Low,Medium,Water Pump OFF,7,Dry,Low,Medium,0.4
31,9,Dry,Low,Medium,Heater OFF,4,Dry,Optimal,Medium,0.4
31,10,Dry,Optimal,Medium,Close shade curtains,7,Dry,Optimal,Medium,0.4
31,11,Dry,Optimal,Medium,Open shade curtains,7,Dry,Optimal,High,0.4
31,12,Dry,Optimal,High,Close shade curtains,3,Dry,Optimal,Medium,0.4
31,13,Dry,Optimal,Medium,Water Pump ON,7,Optimal,Optimal,Medium,0.4
31,14,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.4
31,15,Optimal,Low,Medium,Water Pump OFF,7,Dry,Low,Medium,0.4
31,16,Dry,Low,Medium,Open shade curtains,4,Dry,Low,High,0.4
31,17,Dry,Low,High,Water Pump OFF,-2,Optimal,Low,High,0.4
31,18,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.4
31,19,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.4
31,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.4
31,21,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.4
31,22,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.4
31,23,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Medium,0.4
31,24,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.4
31,25,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,26,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,27,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,28,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,29,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,30,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,31,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,32,Optimal,Optimal,Low,Water Pump OFF,6,Optimal,Optimal,Low,0.4
31,33,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.4
31,34,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Low,0.4
31,35,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.4
31,36,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Low,0.4
31,37,Dry,Optimal,Low,Open shade curtains,3,Dry,Optimal,Medium,0.4
31,38,Dry,Optimal,Medium,Water Pump ON,7,Optimal,Optimal,Medium,0.4
31,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.4
31,40,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.4
31,41,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.4
31,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.4
31,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.4
31,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.4
31,45,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.4
31,46,Optimal,Optimal,High,Heater ON,6,Optimal,High,Low,0.4
31,47,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,High,0.4
31,48,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.4
31,49,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.4
31,50,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.4
32,1,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.38
32,2,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.38
32,3,Optimal,Optimal,Low,Heater ON,6,Optimal,High,Low,0.38
32,4,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,Low,0.38
32,5,Optimal,Optimal,Low,Heater ON,6,Optimal,High,Low,0.38
32,6,Optimal,High,Low,Heater OFF,3,Optimal,High,Low,0.38
32,7,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,Low,0.38
32,8,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.38
32,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.38
32,10,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.38
32,11,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.38
32,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.38
32,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.38
32,14,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Low,0.38
32,15,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.38
32,16,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.38
32,17,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.38
32,18,Optimal,Optimal,High,Water Pump ON,6,Wet,Optimal,High,0.38
32,19,Wet,Optimal,High,Water Pump OFF,3,Wet,Optimal,High,0.38
32,20,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,High,0.38
32,21,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,22,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,23,Optimal,Optimal,High,Water Pump ON,6,Optimal,Optimal,High,0.38
32,24,Optimal,Optimal,High,Heater ON,6,Optimal,High,High,0.38
32,25,Optimal,High,High,Heater OFF,3,Optimal,Optimal,High,0.38
32,26,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,27,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,28,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,29,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,30,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.38
32,31,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.38
32,32,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.38
32,33,Dry,Optimal,High,Water Pump ON,3,Optimal,Optimal,High,0.38
32,34,Optimal,Optimal,High,Do nothing,6,Optimal,Optimal,High,0.38
32,35,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,36,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,37,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.38
32,38,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.38
32,39,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.38
32,40,Dry,Optimal,Medium,Water Pump ON,7,Optimal,Optimal,Medium,0.38
32,41,Optimal,Optimal,Medium,Heater ON,10,Optimal,High,Medium,0.38
32,42,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.38
32,43,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.38
32,44,Optimal,Low,Medium,Close shade curtains,7,Optimal,Low,Medium,0.38
32,45,Optimal,Low,Medium,Open shade curtains,7,Optimal,Low,High,0.38
32,46,Optimal,Low,High,Heater OFF,3,Optimal,Low,High,0.38
32,47,Optimal,Low,High,Heater ON,3,Optimal,Optimal,High,0.38
32,48,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.38
32,49,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.38
32,50,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.38
33,1,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.36
33,2,Optimal,Optimal,Medium,Heater ON,10,Optimal,Optimal,Medium,0.36
33,3,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.36
33,4,Optimal,Optimal,Low,Close shade curtains,6,Optimal,Optimal,Low,0.36
33,5,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Low,0.36
33,6,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,7,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,8,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,9,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,10,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,11,Dry,Optimal,Low,Close shade curtains,3,Dry,Optimal,Low,0.36
33,12,Dry,Optimal,Low,Do nothing,3,Dry,Optimal,Low,0.36
33,13,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.36
33,14,Optimal,Optimal,Low,Heater ON,6,Optimal,High,Low,0.36
33,15,Optimal,High,Low,Heater ON,-2,Optimal,High,Low,0.36
33,16,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,Low,0.36
33,17,Optimal,Optimal,Low,Heater ON,6,Optimal,High,Low,0.36
33,18,Optimal,High,Low,Water Pump ON,3,Wet,High,Low,0.36
33,19,Wet,High,Low,Heater OFF,0,Wet,Optimal,Low,0.36
33,20,Wet,Optimal,Low,Water Pump OFF,3,Optimal,Optimal,Low,0.36
33,21,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,Low,0.36
33,22,Dry,Optimal,Low,Water Pump OFF,1,Optimal,Optimal,Low,0.36
33,23,Optimal,Optimal,Low,Water Pump OFF,6,Dry,Optimal,High,0.36
33,24,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.36
33,25,Optimal,Optimal,High,Water Pump OFF,6,Dry,Optimal,High,0.36
33,26,Dry,Optimal,High,Water Pump OFF,1,Optimal,Optimal,High,0.36
33,27,Optimal,Optimal,High,Open shade curtains,6,Optimal,Optimal,High,0.36
